Regionsname;RegionID;Jahr;Score (5% Perzentil);Score (50% Perzentil);Score (95% Perzentil)
Flensburg;1001;2004;0,941990838739107;0,6251272273704952;-0,959624246372343
Flensburg;1001;2005;0,965171907145965;0,7932094997373729;-0,9176080221728649
Flensburg;1001;2006;0,9715278073661708;0,8099393025932944;-0,9333548836424402
Flensburg;1001;2007;0,9451679788340813;0,6077638004082531;-0,9687114229095732
Flensburg;1001;2008;0,9271099457046936;0,5031320730929585;-0,9754950039721159
Flensburg;1001;2009;0,9804374393900493;0,8765788417451227;-0,889604590199515
Flensburg;1001;2010;0,977684884913477;0,8764213126955777;-0,8359018112298505
Flensburg;1001;2011;0,9916159329342696;0,9352203755222007;-0,7849672250260483
Flensburg;1001;2012;0,9987171414893738;0,9824802140776939;-0,3328935515573392
Flensburg;1001;2013;0,9976544739847654;0,9769222427388994;-0,35872986295829845
Flensburg;1001;2014;0,9999480100465138;0,9801560497559778;-0,18398944491248248
Flensburg;1001;2015;0,9986512700874024;0,8007327518225804;0,10556405629345544
Flensburg;1001;2016;0,9990871769082423;0,986537197383986;0,5842950151076477
Flensburg;1001;2017;0,998339361712424;0,9395875620428068;0,3931070475270779
Flensburg;1001;2018;0,973749118706969;0,8547866409990362;-0,023459346931264422
Flensburg;1001;2019;0,9874810450141863;0,9041016738116184;0,4600000434036702
Flensburg;1001;2020;0,9886426118339869;0,9273137800875886;0,6822718854729317
Flensburg;1001;2021;0,9421775286866768;0,8994470330676154;0,7959531239217431
Flensburg;1001;2022;0,5587954876969083;0,3503810570164053;0,17395909666553058
Flensburg;1001;2023;0,29047934063533165;-0,37306364126804337;-0,8495443092184516
Flensburg;1001;2024;0,6589453089679281;0,2700716419990106;-0,5519560236767025
Flensburg;1001;2025;0,714317349151202;0,5151956907108353;-0,1556619209501094
Kiel;1002;2004;0,9955887178682964;0,8878264176965346;-0,9410880967777292
Kiel;1002;2005;0,9970786117193021;0,9234064720003476;-0,8943941466554851
Kiel;1002;2006;0,9910992500327784;0,8330815456486171;-0,9474393065692537
Kiel;1002;2007;0,980594784611806;0,6688594641438164;-0,974714838363666
Kiel;1002;2008;0,9863783951422201;0,7379401675494773;-0,973784798270183
Kiel;1002;2009;0,9961512640411861;0,9103359117618548;-0,9032432530146048
Kiel;1002;2010;0,9983139552797309;0,9512872949395713;-0,7951606661476086
Kiel;1002;2011;0,9975670766459196;0,9375694683242916;-0,837013095888226
Kiel;1002;2012;0,9958525948955673;0,9303451147611757;-0,7308836560653708
Kiel;1002;2013;0,9972937437618545;0,9116599361055132;-0,39356130042671317
Kiel;1002;2014;0,9982560339071894;0,926220467049017;0,18767093661242132
Kiel;1002;2015;0,9995106169563974;0,9510702273706458;0,6258680004013614
Kiel;1002;2016;0,9969088871054118;0,8883450645922026;0,596985169818575
Kiel;1002;2017;0,9961215078286475;0,9080930387610312;0,5117199093830875
Kiel;1002;2018;0,9888371210620066;0,8525711424939822;0,443204602921033
Kiel;1002;2019;0,9798434295491392;0,8543697360645895;0,662072108270221
Kiel;1002;2020;0,9754387868516884;0,8605579512488036;0,7080389747177611
Kiel;1002;2021;0,9078036733584967;0,6849761960171783;0,6129182263435005
Kiel;1002;2022;0,6360072865675257;-0,05252274755777006;-0,2926299021938213
Kiel;1002;2023;0,1232309933735825;-0,5114321246543483;-0,6483700394286668
Kiel;1002;2024;0,49570866464951285;-0,3375484054669694;-0,620954925867588
Kiel;1002;2025;0,6984956273833862;-0,4670981272094599;-0,6844830785222805
Lübeck;1003;2004;0,9462835464690483;-0,2877403866092994;-0,9711425534205534
Lübeck;1003;2005;0,9797677537397347;0,23781306244555012;-0,927445889660665
Lübeck;1003;2006;0,9785991704919047;0,12293434312840874;-0,9485396254290077
Lübeck;1003;2007;0,9479282182524612;-0,3527539838182959;-0,9783301965729702
Lübeck;1003;2008;0,9542931584893655;-0,33316190348388236;-0,9794641166235913
Lübeck;1003;2009;0,9916693340941545;0,4882590189535757;-0,8983199216040895
Lübeck;1003;2010;0,9964833967360368;0,7352180528442169;-0,7832275272981426
Lübeck;1003;2011;0,9974038767619843;0,7627217471212718;-0,7822494125238355
Lübeck;1003;2012;0,9974981192859995;0,832587214789855;-0,5976669039478635
Lübeck;1003;2013;0,9980525891818155;0,895064952164543;-0,27612974741848434
Lübeck;1003;2014;0,999401385788973;0,8661192994053372;-0,23567092987502652
Lübeck;1003;2015;0,9991540057551656;0,9556790146137888;0,22884357972714484
Lübeck;1003;2016;0,9976170541911825;0,897448100994401;0,06911868492577375
Lübeck;1003;2017;0,9936079834332835;0,8368305535269813;0,1285893134051577
Lübeck;1003;2018;0,9894521306740466;0,7713173634689277;-0,17797519209557433
Lübeck;1003;2019;0,9799278894398085;0,5633760976483304;-0,3492561940415608
Lübeck;1003;2020;0,9695410905837787;0,6860209455461326;-0,0588312118636422
Lübeck;1003;2021;0,931783394531593;0,745581674733103;-0,17277014651088926
Lübeck;1003;2022;0,5742075775207677;0,08132867018060089;-0,7916148653118208
Lübeck;1003;2023;-0,12369754550274016;-0,6919097962801664;-0,9676115192837873
Lübeck;1003;2024;0,6013030192326765;-0,5038709629349419;-0,9365495976418762
Lübeck;1003;2025;0,6469296951931787;-0,36541187195546554;-0,9035383116326609
Neumünster;1004;2004;0,9527353397647871;0,45682548954311036;-0,9098882380114958
Neumünster;1004;2005;0,9876424005349028;0,8323089547075483;-0,7352211415963776
Neumünster;1004;2006;0,9838711641859331;0,7820247348702193;-0,8144358663891823
Neumünster;1004;2007;0,969562026529952;0,5791132186209691;-0,9082806696730186
Neumünster;1004;2008;0,96407936058982;0,5080455896073013;-0,923892380024863
Neumünster;1004;2009;0,9954513674824671;0,907877814703939;-0,6152017780899447
Neumünster;1004;2010;0,9998114750848232;0,9885902546454384;0,20108867576788642
Neumünster;1004;2011;0,9998987582739715;0,9930671741239068;0,2932511177294428
Neumünster;1004;2012;0,9998987018808936;0,994624986925061;0,5413244925016412
Neumünster;1004;2013;0,9990506825059994;0,9946504869866757;0,6307879403390677
Neumünster;1004;2014;0,9999090232783857;0,9989833167539021;0,9580732188740795
Neumünster;1004;2015;0,999953469328851;0,9984963220516354;0,946520119578421
Neumünster;1004;2016;0,9998967689963884;0,9993557025292037;0,9805695956671537
Neumünster;1004;2017;0,9999490566974807;0,9974282697597784;0,9132369354176665
Neumünster;1004;2018;0,9993140344113101;0,9971446840690957;0,8565878451718966
Neumünster;1004;2019;0,9986972502074486;0,9912778342551519;0,9174165899515538
Neumünster;1004;2020;0,9920702885581322;0,9836486866340041;0,914585614602923
Neumünster;1004;2021;0,9559245229381387;0,952023402638583;0,9312078300341445
Neumünster;1004;2022;0,7169620518926965;0,801967858577465;0,6387229518315006
Neumünster;1004;2023;0,5817353869412385;0,6551963179460245;-0,19917066685298768
Neumünster;1004;2024;0,6234228492200742;0,6519896343288245;-0,4276447521931137
Neumünster;1004;2025;0,9226852781229778;0,7829875085309544;-0,5152833732521491
Dithmarschen;1051;2004;0,9998597592595657;-0,4191437951146996;-0,9326943028468048
Dithmarschen;1051;2005;0,999924563010005;-0,11551000177649512;-0,8703380230935903
Dithmarschen;1051;2006;0,9997699120475909;-0,4666365449180284;-0,9339872240969922
Dithmarschen;1051;2007;0,9998717286370937;-0,5220657748376186;-0,9507224855054316
Dithmarschen;1051;2008;0,9999405646245594;-0,4319938273420097;-0,9448305647611933
Dithmarschen;1051;2009;0,9999718207685325;0,08156420300861969;-0,830363774604539
Dithmarschen;1051;2010;0,9999837364564962;0,39999263058203294;-0,6789888185199835
Dithmarschen;1051;2011;0,9999447404693568;0,11820438281172879;-0,7887620775165937
Dithmarschen;1051;2012;0,9999334212722228;0,39307046621024805;-0,5960667732132512
Dithmarschen;1051;2013;0,9965827543493818;0,28212627802412577;-0,28527603618006553
Dithmarschen;1051;2014;0,9910821820656776;0,526226722857553;0,12465117861152902
Dithmarschen;1051;2015;0,9995777089413326;0,8005701259875545;0,10318935198122255
Dithmarschen;1051;2016;0,9984115432688176;0,6961532530885104;0,203094017048439
Dithmarschen;1051;2017;0,9992010237971877;0,562578139857254;0,01814369661527217
Dithmarschen;1051;2018;0,9988405528001166;0,6848962073627748;0,04764168692918035
Dithmarschen;1051;2019;0,9883199126199179;0,4065816680312396;0,3201553822195709
Dithmarschen;1051;2020;0,9706939762784277;0,4029440179079976;0,2779006348207043
Dithmarschen;1051;2021;0,9052410476666531;0,13652999698741178;0,15432197754920657
Dithmarschen;1051;2022;0,15962749208382773;-0,7821975727849378;-0,7355008631267308
Dithmarschen;1051;2023;0,1729949652521762;-0,9334686323078919;-0,9603948703724037
Dithmarschen;1051;2024;-0,20814001794945752;-0,8819149238164555;-0,962214565673776
Dithmarschen;1051;2025;0,10205066342576141;-0,7874164053697451;-0,9151815759381974
Herzogtum Lauenburg;1053;2004;0,962236993886043;0,6488911879167851;-0,7267639358624643
Herzogtum Lauenburg;1053;2005;0,973461504920235;0,7726484399169027;-0,555580770012434
Herzogtum Lauenburg;1053;2006;0,9704013247176771;0,7258451728309869;-0,6559971793033395
Herzogtum Lauenburg;1053;2007;0,9586382567438798;0,5832448248312343;-0,7893039908771853
Herzogtum Lauenburg;1053;2008;0,9608380411589853;0,5917390397356046;-0,7958538982105304
Herzogtum Lauenburg;1053;2009;0,9925291090550549;0,9069565523420619;-0,2565182994290818
Herzogtum Lauenburg;1053;2010;0,9970559926052351;0,9530300365789965;0,15539941238845872
Herzogtum Lauenburg;1053;2011;0,9936859661061169;0,9250309962035439;-0,07384974633507137
Herzogtum Lauenburg;1053;2012;0,9989118945923972;0,9768868551439543;0,5634517835489278
Herzogtum Lauenburg;1053;2013;0,9944977545936108;0,9660874108157278;0,5645095219545115
Herzogtum Lauenburg;1053;2014;0,9986440063656793;0,9585966470872941;0,5071663081757067
Herzogtum Lauenburg;1053;2015;0,9988928034465157;0,9815996259219175;0,7488911136607809
Herzogtum Lauenburg;1053;2016;0,9956789386677288;0,9537527947104141;0,6119410353335242
Herzogtum Lauenburg;1053;2017;0,9989394793806736;0,9692420264326654;0,6119632162416007
Herzogtum Lauenburg;1053;2018;0,9957380604025539;0,869459880385364;0,4501932279803192
Herzogtum Lauenburg;1053;2019;0,969959661057795;0,8188876509921733;0,6745031219657653
Herzogtum Lauenburg;1053;2020;0,985296590697126;0,9440555671730246;0,8577998275258656
Herzogtum Lauenburg;1053;2021;0,9704469861268724;0,8735408795525808;0,6402363483101363
Herzogtum Lauenburg;1053;2022;0,7917110363887382;0,3936433120177764;-0,14980075825297637
Herzogtum Lauenburg;1053;2023;0,34526022922690514;-0,2880966734284244;-0,894930496598773
Herzogtum Lauenburg;1053;2024;0,6412029656055248;-0,04176481300600546;-0,8313117621196509
Herzogtum Lauenburg;1053;2025;0,792811665885359;-0,059534711895001785;-0,5971635524494713
Nordfriesland;1054;2004;0,5617700027205753;-0,9975226292663301;-0,994392502941593
Nordfriesland;1054;2005;0,7003796628446521;-0,9950841641174634;-0,9891638241455178
Nordfriesland;1054;2006;0,43290579997760165;-0,9973266199707965;-0,9942113964749449
Nordfriesland;1054;2007;0,33534551881206476;-0,9985166112253734;-0,9966728632867521
Nordfriesland;1054;2008;0,13325237169704168;-0,9988387851869844;-0,9974320203885438
Nordfriesland;1054;2009;0,6917832742804827;-0,9951204614604876;-0,9892341784972132
Nordfriesland;1054;2010;0,881207599703956;-0,9878717492981496;-0,9728694850991981
Nordfriesland;1054;2011;0,7557385604940592;-0,9915490534809827;-0,9820012838311416
Nordfriesland;1054;2012;0,9405117266540729;-0,9680483743942533;-0,9301789109419027
Nordfriesland;1054;2013;0,9412820565234967;-0,9277694087905064;-0,9121496336966919
Nordfriesland;1054;2014;0,9682662934760209;-0,9094635343328463;-0,91280077398412
Nordfriesland;1054;2015;0,9875898590683823;-0,7282429632590083;-0,8103856461173418
Nordfriesland;1054;2016;0,9607387065507539;-0,807389650042521;-0,828011679369979
Nordfriesland;1054;2017;0,9478882596047814;-0,8274086123711268;-0,8589780250956245
Nordfriesland;1054;2018;0,928977286409667;-0,7391905706142184;-0,8681651638311041
Nordfriesland;1054;2019;0,8991551299256401;-0,7315646439878304;-0,7935667713305075
Nordfriesland;1054;2020;0,9092365055246605;-0,5933161829147066;-0,761617685636101
Nordfriesland;1054;2021;0,7347283339598909;-0,7147295099331523;-0,8074015878146756
Nordfriesland;1054;2022;-0,13222381006388742;-0,9601253182372018;-0,9726520846724177
Nordfriesland;1054;2023;-0,6940317519078177;-0,9951475157565353;-0,9969816350235066
Nordfriesland;1054;2024;-0,6274085560838665;-0,988999365480816;-0,995485837560494
Nordfriesland;1054;2025;-0,09341182233458659;-0,9829759679141931;-0,9883204767062844
Ostholstein;1055;2004;0,9785071732850182;-0,23061376639401238;-0,9532774546894887
Ostholstein;1055;2005;0,9805260132015082;-0,04670820228786294;-0,9225800333831795
Ostholstein;1055;2006;0,9845689471676654;-0,06248700088365833;-0,9373479853880982
Ostholstein;1055;2007;0,9742094310087185;-0,377124350039687;-0,9677009413379019
Ostholstein;1055;2008;0,9852864707335304;-0,21825048422226506;-0,9623271055334
Ostholstein;1055;2009;0,9970713639458806;0,4800430808254638;-0,8465482636241728
Ostholstein;1055;2010;0,9953536849400477;0,48723792724936893;-0,7948175853846116
Ostholstein;1055;2011;0,969189623374959;-0,10927601668263741;-0,9099952457922377
Ostholstein;1055;2012;0,9820354157751204;0,31646238519818026;-0,7753674578912216
Ostholstein;1055;2013;0,982393072180011;0,06542133621532586;-0,6205414814890166
Ostholstein;1055;2014;0,9915094820907985;0,23886089101045466;-0,40738871443238445
Ostholstein;1055;2015;0,995408924027547;0,4231159055819698;-0,3076261202709107
Ostholstein;1055;2016;0,9888035094558182;0,44903847520480467;0,16569951125942173
Ostholstein;1055;2017;0,9864686444297299;0,4576845067876832;-0,14396720143415495
Ostholstein;1055;2018;0,941886881306084;0,3164380776905483;-0,44875861169165604
Ostholstein;1055;2019;0,9460867892509189;0,4642506737769455;-0,12343743790278508
Ostholstein;1055;2020;0,9158025886561206;0,44105900851224755;0,012418835046810218
Ostholstein;1055;2021;0,7483936310823545;0,20547025536366584;-0,2142686086247495
Ostholstein;1055;2022;-0,07838756814767192;-0,7289735473574143;-0,8509264711022831
Ostholstein;1055;2023;-0,44229391211452596;-0,9382357115889659;-0,9732355707056529
Ostholstein;1055;2024;-0,2609241392717831;-0,9010520629063034;-0,9445245541554856
Ostholstein;1055;2025;-0,23874327895184957;-0,8578331946013646;-0,9361759230356713
Pinneberg;1056;2004;0,9234274288229001;0,7818269225090723;-0,45443404472599275
Pinneberg;1056;2005;0,9556957707711352;0,8794171172945354;-0,13232719981429025
Pinneberg;1056;2006;0,9350378665015382;0,8150119961255565;-0,3723733052184151
Pinneberg;1056;2007;0,9029618134544349;0,7095676657994755;-0,5862796568233208
Pinneberg;1056;2008;0,9117109704051924;0,7302365524678567;-0,5818872329773218
Pinneberg;1056;2009;0,9724140944748968;0,9220374770207707;0,06165372696252086
Pinneberg;1056;2010;0,9872221548000151;0,9605534685438455;0,4565714790009207
Pinneberg;1056;2011;0,9779282628389516;0,940282611852809;0,2646133574331667
Pinneberg;1056;2012;0,9901468157055738;0,9681336593717329;0,6259599676380608
Pinneberg;1056;2013;0,9950424216446208;0,9605119994437616;0,34946114287556773
Pinneberg;1056;2014;0,9963135637156075;0,9476203911264582;0,564727848340507
Pinneberg;1056;2015;0,9959547173277841;0,9677097779262356;0,8498136333403766
Pinneberg;1056;2016;0,997231355043221;0,9605645689522319;0,7520163343463638
Pinneberg;1056;2017;0,9840899747001177;0,948167720852212;0,7250936313284233
Pinneberg;1056;2018;0,9775959270385125;0,9257103074448925;0,6649360668635395
Pinneberg;1056;2019;0,9765350163331272;0,9141451106388238;0,707188447621329
Pinneberg;1056;2020;0,9766442981699565;0,8767918855669937;0,6543491011149809
Pinneberg;1056;2021;0,9246732552026111;0,844494880378386;0,6127395318458532
Pinneberg;1056;2022;0,6376838075640122;0,19282502476403005;-0,4847122455382716
Pinneberg;1056;2023;0,1144838954927578;-0,33276703310857475;-0,9045265542798128
Pinneberg;1056;2024;0,6182224962377879;0,01447625983619334;-0,685838886393496
Pinneberg;1056;2025;0,675028594200083;0,1727992889003025;-0,5082144992134019
Plön;1057;2004;0,12688804279471322;-0,8347907458022061;-0,9697792459061068
Plön;1057;2005;0,28064965903372735;-0,7569129991313905;-0,9499040900603569
Plön;1057;2006;0,28537552131184674;-0,78653776046621;-0,9608371615639032
Plön;1057;2007;0,14132513889739914;-0,8505582881784349;-0,975397162548759
Plön;1057;2008;0,2740425060112137;-0,8283905570117981;-0,97357393532169
Plön;1057;2009;0,8006467808714376;-0,36582775930939054;-0,8806539645485515
Plön;1057;2010;0,9602389059378931;0,41590115187258164;-0,5728530505559329
Plön;1057;2011;0,9548120297974743;0,33666620962557525;-0,6297269401874449
Plön;1057;2012;0,9832453752892513;0,7419565112824655;-0,1396495479610818
Plön;1057;2013;0,9927595726410152;0,7578917195381913;0,30161368058049653
Plön;1057;2014;0,9991777289337452;0,8016693876933009;0,019159229225260956
Plön;1057;2015;0,9879320333840957;0,7357887991797384;0,18882777644224205
Plön;1057;2016;0,9752335005738701;0,7039155302956421;0,3048617748198869
Plön;1057;2017;0,97470051587347;0,8979366700476342;0,3202858135736672
Plön;1057;2018;0,9458748409046385;0,847614563948064;0,0165067502721631
Plön;1057;2019;0,9523096427405264;0,7825012913521577;0,48018026450956064
Plön;1057;2020;0,9546302378075924;0,8251657179282246;0,6996797506350373
Plön;1057;2021;0,8979463621775912;0,6412675881744575;-0,0875638996723286
Plön;1057;2022;0,039055397618141634;-0,4512658083224582;-0,7067717367367095
Plön;1057;2023;-0,3777515320697278;-0,8299574062279254;-0,927473867164578
Plön;1057;2024;-0,09186886330632375;-0,7565701956485643;-0,9261011328507617
Plön;1057;2025;-0,05831961269696497;-0,6776952490443904;-0,8821217410098513
Rendsburg-Eckernförde;1058;2004;0,9964390073232594;0,4562226157916392;-0,9087383387803932
Rendsburg-Eckernförde;1058;2005;0,9981544716540683;0,6714120504041429;-0,8271023059184711
Rendsburg-Eckernförde;1058;2006;0,998056722249603;0,6063104553954548;-0,8732848165417668
Rendsburg-Eckernförde;1058;2007;0,996199833695661;0,375688268726538;-0,9323833260329611
Rendsburg-Eckernförde;1058;2008;0,9929805708833745;0,17430693225322255;-0,951739813840656
Rendsburg-Eckernförde;1058;2009;0,9995176338151842;0,8397541722531375;-0,7272411123567478
Rendsburg-Eckernförde;1058;2010;0,9992365296479463;0,8398502057685105;-0,6434089871045999
Rendsburg-Eckernförde;1058;2011;0,9979913476211589;0,7174547536881031;-0,7613925171888725
Rendsburg-Eckernförde;1058;2012;0,9990412538129659;0,86622155780232;-0,46285232329424925
Rendsburg-Eckernförde;1058;2013;0,9992736673311559;0,8689124499351697;-0,17381214228257422
Rendsburg-Eckernförde;1058;2014;0,9989529923639361;0,9265750720040297;-0,271658855779488
Rendsburg-Eckernförde;1058;2015;0,9998729183804383;0,9391023043556276;0,6386966040382225
Rendsburg-Eckernförde;1058;2016;0,9995808519892178;0,9138483082164918;0,34458159628096435
Rendsburg-Eckernförde;1058;2017;0,9986993913846447;0,8936544086294039;0,6381432722193254
Rendsburg-Eckernförde;1058;2018;0,9965910252348462;0,8664377878570874;0,4104762191376381
Rendsburg-Eckernförde;1058;2019;0,9978695034042268;0,8977402157426606;0,5842344565855285
Rendsburg-Eckernförde;1058;2020;0,9672567114594125;0,7300298348462592;0,6142680599018151
Rendsburg-Eckernförde;1058;2021;0,9791109229924375;0,7940921461941878;0,17622810559742835
Rendsburg-Eckernförde;1058;2022;0,8503708606937768;0,1708052988853888;-0,4335967261697017
Rendsburg-Eckernförde;1058;2023;0,22947135283762765;-0,6837639462706899;-0,9742571801841146
Rendsburg-Eckernförde;1058;2024;0,842682479127017;-0,25895256338312017;-0,9642412093002051
Rendsburg-Eckernförde;1058;2025;0,9443769616784649;0,06664666430062073;-0,8416863234431138
Schleswig-Flensburg;1059;2004;0,6707660847092073;-0,6927897727830543;-0,9927326830801375
Schleswig-Flensburg;1059;2005;0,8478034378470118;-0,4008132494978788;-0,9837611471723852
Schleswig-Flensburg;1059;2006;0,8299503550165809;-0,4995891134349019;-0,9890764349326078
Schleswig-Flensburg;1059;2007;0,6509399504878338;-0,7398703113743873;-0,9948371473259294
Schleswig-Flensburg;1059;2008;0,5392987768464516;-0,797951304215814;-0,9959248880620959
Schleswig-Flensburg;1059;2009;0,8791331359797396;-0,3031832885635977;-0,9819001942489963
Schleswig-Flensburg;1059;2010;0,957060139385954;0,24536621449165666;-0,9523326026703409
Schleswig-Flensburg;1059;2011;0,9784681439618306;0,47967844845223934;-0,9427888960814401
Schleswig-Flensburg;1059;2012;0,9980895442092166;0,9006539363159166;-0,7482263193023471
Schleswig-Flensburg;1059;2013;0,9986476497289843;0,8323311329473159;-0,36869118188052946
Schleswig-Flensburg;1059;2014;0,9994569411803709;0,9345703323052386;-0,08851607807148225
Schleswig-Flensburg;1059;2015;0,9991540991534777;0,9552338673455456;0,2392236956472615
Schleswig-Flensburg;1059;2016;0,9988909770947595;0,8981467946945374;0,2544367529659309
Schleswig-Flensburg;1059;2017;0,997374838276192;0,8511277885954314;0,408641822962218
Schleswig-Flensburg;1059;2018;0,9900217936955304;0,8002410698157862;-0,04724614479958808
Schleswig-Flensburg;1059;2019;0,9763641711717465;0,6031703987338981;0,21862660684298407
Schleswig-Flensburg;1059;2020;0,9877926275802915;0,7118791839830769;0,3458171566052352
Schleswig-Flensburg;1059;2021;0,9624643721124706;0,6266689948685341;0,3201181055218165
Schleswig-Flensburg;1059;2022;0,7867072939633156;-0,5069952738905764;-0,792332331804524
Schleswig-Flensburg;1059;2023;0,4515409830813033;-0,8804923438067612;-0,9403153947762799
Schleswig-Flensburg;1059;2024;0,2513059212407888;-0,8302522269297675;-0,9089089492437709
Schleswig-Flensburg;1059;2025;0,8508025281908238;-0,5908979967999503;-0,8574814760648068
Segeberg;1060;2004;0,9705198125656633;0,7477853666540383;-0,4314259980808144
Segeberg;1060;2005;0,98260256966933;0,8586134347247987;-0,10928697553988088
Segeberg;1060;2006;0,973790258153513;0,7807145506546777;-0,35802342571090173
Segeberg;1060;2007;0,9665008001584938;0,6943001569661407;-0,5466289765433638
Segeberg;1060;2008;0,9582720519936346;0,6197147358660828;-0,6228086090882123
Segeberg;1060;2009;0,9916810666543919;0,9133924400082394;0,10470007382804523
Segeberg;1060;2010;0,9952162649488573;0,9445504184751288;0,3969455703839481
Segeberg;1060;2011;0,9871539134126561;0,8960912918383971;0,10051525883177853
Segeberg;1060;2012;0,9959570586026577;0,955803417048987;0,5777689249386319
Segeberg;1060;2013;0,9952639781139392;0,9649176780429957;0,6701249777708432
Segeberg;1060;2014;0,9982107025000878;0,929189126431168;0,6484815529399082
Segeberg;1060;2015;0,9988013007454974;0,97350148317041;0,7319467928367397
Segeberg;1060;2016;0,9983051628154651;0,9512220836355703;0,8547852982337608
Segeberg;1060;2017;0,9960350651265485;0,9179338278785959;0,6324473827700614
Segeberg;1060;2018;0,9954777376042103;0,889183751046884;0,678333568206912
Segeberg;1060;2019;0,9973431479387052;0,9064686826101402;0,6638649596991065
Segeberg;1060;2020;0,9729038871918743;0,9049458019102449;0,697588781889913
Segeberg;1060;2021;0,9168899391829612;0,7806810555814174;0,5544660027665076
Segeberg;1060;2022;0,7034725939208581;0,2008814686896894;-0,20346974324367006
Segeberg;1060;2023;0,07054528020192948;-0,5823987861939892;-0,7761814122166774
Segeberg;1060;2024;0,755893702852692;-0,13034728463612338;-0,3636810178307775
Segeberg;1060;2025;0,6218920022434797;0,06261474410476182;-0,3248354135438739
Steinburg;1061;2004;0,997128934925919;0,6848350394292202;-0,6088719247120044
Steinburg;1061;2005;0,9992004426241134;0,870269321023534;-0,22721158776426703
Steinburg;1061;2006;0,9982477650755606;0,7731103121637675;-0,4925430856555387
Steinburg;1061;2007;0,9989994158968181;0,794117926772456;-0,5324379629690889
Steinburg;1061;2008;0,999224423543703;0,810694884497327;-0,527097789429467
Steinburg;1061;2009;0,9999161657628044;0,959641469850471;0,2858366365064493
Steinburg;1061;2010;0,999943604060715;0,9717308434706382;0,5234429201927288
Steinburg;1061;2011;0,9998339202412079;0,951436352278867;0,29036712648941676
Steinburg;1061;2012;0,9999509464136851;0,979725622123918;0,7032650718414639
Steinburg;1061;2013;0,999433616292921;0,9845085188706737;0,7850059930304757
Steinburg;1061;2014;0,9999990763727185;0,9967292830292409;0,9281176702475554
Steinburg;1061;2015;0,9999917609576716;0,9991713082838682;0,9867134688381546
Steinburg;1061;2016;0,9999918806643752;0,9992187969797224;0,7604787635422745
Steinburg;1061;2017;0,9998868124759313;0,9949397593973061;0,5603291667536786
Steinburg;1061;2018;0,9998862841295001;0,9958696308510101;0,8001481935016971
Steinburg;1061;2019;0,9997787305916822;0,9935756829045708;0,8793357476551669
Steinburg;1061;2020;0,9988617730857089;0,9471540168109435;0,8453355189222121
Steinburg;1061;2021;0,9785162804189845;0,9100299759445042;0,7157496879394313
Steinburg;1061;2022;0,9701132807419621;0,6906708308704812;0,1009021790715178
Steinburg;1061;2023;0,9984370747583518;0,5409923744889803;-0,3787598906522833
Steinburg;1061;2024;0,8934129656620899;0,32931394324817853;-0,852123105762168
Steinburg;1061;2025;0,9983980543091509;0,7939029511908546;-0,19640167590748928
Stormarn;1062;2004;0,9828629919873101;0,7328741149443435;-0,2770968569050402
Stormarn;1062;2005;0,9910543209314034;0,8465511957137376;0,047195823824385315
Stormarn;1062;2006;0,9865345900006127;0,7815572835121941;-0,17088362571564678
Stormarn;1062;2007;0,9791368922728314;0,6545492839514732;-0,43334751859497145
Stormarn;1062;2008;0,9854206685441962;0,727807346664691;-0,3562349478745265
Stormarn;1062;2009;0,9966794193247125;0,9158312835402831;0,31719970451186746
Stormarn;1062;2010;0,9983011886766994;0,9496786606643094;0,5918091217667325
Stormarn;1062;2011;0,991217959740873;0,8651809548949682;0,1767863186129619
Stormarn;1062;2012;0,9925708254135206;0,9015785364616092;0,4269462323620346
Stormarn;1062;2013;0,9927385768200587;0,9131485021697264;0,44468802548402003
Stormarn;1062;2014;0,982791751904506;0,8892109381343949;0,37569013818425095
Stormarn;1062;2015;0,9905899264698054;0,9226088637384291;0,5837181092321767
Stormarn;1062;2016;0,9886902656201486;0,9417743942083387;0,7179905597884182
Stormarn;1062;2017;0,9681836252973803;0,8781333081894969;0,45915336872882806
Stormarn;1062;2018;0,9677736809687143;0,865620264550566;0,5414272046966143
Stormarn;1062;2019;0,9738949252686757;0,889643348943899;0,6914234756694739
Stormarn;1062;2020;0,9658231707559003;0,8870619282053346;0,8187599140234154
Stormarn;1062;2021;0,905384929024104;0,7884988371917407;0,7134389683246021
Stormarn;1062;2022;0,5538208676166321;0,3028843075247804;0,08581789399085168
Stormarn;1062;2023;0,14180583301108182;-0,43736669198068145;-0,8013870673971255
Stormarn;1062;2024;0,5497032796159935;0,08153487858132735;-0,6504943518215295
Stormarn;1062;2025;-0,07679644861501839;-0,04003689995076741;-0,7227622099803473
Hamburg;2000;2004;-0,1153152349215386;-0,7629402618918631;-0,9381556978872981
Hamburg;2000;2005;0,3106554601099885;-0,516934454801517;-0,8618705984994091
Hamburg;2000;2006;0,1343372501650954;-0,6531155720764376;-0,9089292256003996
Hamburg;2000;2007;-0,08121387041003301;-0,7697647689161281;-0,9449206857031422
Hamburg;2000;2008;0,10068179552637936;-0,7110070465209782;-0,9345917105659807
Hamburg;2000;2009;0,7438763088950558;-0,06124232877143098;-0,7092092038602146
Hamburg;2000;2010;0,8990873461537283;0,4337929942504622;-0,36270564151181645
Hamburg;2000;2011;0,7775000908502979;0,06879047581070956;-0,6159262216246212
Hamburg;2000;2012;0,8554820952886496;0,36757844536207296;-0,3343647179936643
