Regionsname;RegionID;Jahr;Score
Flensburg;1001;2004;0,6251272273704952
Flensburg;1001;2005;0,7932094997373729
Flensburg;1001;2006;0,8099393025932944
Flensburg;1001;2007;0,6077638004082531
Flensburg;1001;2008;0,5031320730929585
Flensburg;1001;2009;0,8765788417451227
Flensburg;1001;2010;0,8764213126955777
Flensburg;1001;2011;0,9352203755222007
Flensburg;1001;2012;0,9824802140776939
Flensburg;1001;2013;0,9769222427388994
Flensburg;1001;2014;0,9801560497559778
Flensburg;1001;2015;0,8007327518225804
Flensburg;1001;2016;0,986537197383986
Flensburg;1001;2017;0,9395875620428068
Flensburg;1001;2018;0,8547866409990362
Flensburg;1001;2019;0,9041016738116184
Flensburg;1001;2020;0,9273137800875886
Flensburg;1001;2021;0,8994470330676154
Flensburg;1001;2022;0,3503810570164053
Flensburg;1001;2023;-0,37306364126804337
Flensburg;1001;2024;0,2700716419990106
Flensburg;1001;2025;0,5151956907108353
Kiel;1002;2004;0,8878264176965346
Kiel;1002;2005;0,9234064720003476
Kiel;1002;2006;0,8330815456486171
Kiel;1002;2007;0,6688594641438164
Kiel;1002;2008;0,7379401675494773
Kiel;1002;2009;0,9103359117618548
Kiel;1002;2010;0,9512872949395713
Kiel;1002;2011;0,9375694683242916
Kiel;1002;2012;0,9303451147611757
Kiel;1002;2013;0,9116599361055132
Kiel;1002;2014;0,926220467049017
Kiel;1002;2015;0,9510702273706458
Kiel;1002;2016;0,8883450645922026
Kiel;1002;2017;0,9080930387610312
Kiel;1002;2018;0,8525711424939822
Kiel;1002;2019;0,8543697360645895
Kiel;1002;2020;0,8605579512488036
Kiel;1002;2021;0,6849761960171783
Kiel;1002;2022;-0,05252274755777006
Kiel;1002;2023;-0,5114321246543483
Kiel;1002;2024;-0,3375484054669694
Kiel;1002;2025;-0,4670981272094599
Lübeck;1003;2004;-0,2877403866092994
Lübeck;1003;2005;0,23781306244555012
Lübeck;1003;2006;0,12293434312840874
Lübeck;1003;2007;-0,3527539838182959
Lübeck;1003;2008;-0,33316190348388236
Lübeck;1003;2009;0,4882590189535757
Lübeck;1003;2010;0,7352180528442169
Lübeck;1003;2011;0,7627217471212718
Lübeck;1003;2012;0,832587214789855
Lübeck;1003;2013;0,895064952164543
Lübeck;1003;2014;0,8661192994053372
Lübeck;1003;2015;0,9556790146137888
Lübeck;1003;2016;0,897448100994401
Lübeck;1003;2017;0,8368305535269813
Lübeck;1003;2018;0,7713173634689277
Lübeck;1003;2019;0,5633760976483304
Lübeck;1003;2020;0,6860209455461326
Lübeck;1003;2021;0,745581674733103
Lübeck;1003;2022;0,08132867018060089
Lübeck;1003;2023;-0,6919097962801664
Lübeck;1003;2024;-0,5038709629349419
Lübeck;1003;2025;-0,36541187195546554
Neumünster;1004;2004;0,45682548954311036
Neumünster;1004;2005;0,8323089547075483
Neumünster;1004;2006;0,7820247348702193
Neumünster;1004;2007;0,5791132186209691
Neumünster;1004;2008;0,5080455896073013
Neumünster;1004;2009;0,907877814703939
Neumünster;1004;2010;0,9885902546454384
Neumünster;1004;2011;0,9930671741239068
Neumünster;1004;2012;0,994624986925061
Neumünster;1004;2013;0,9946504869866757
Neumünster;1004;2014;0,9989833167539021
Neumünster;1004;2015;0,9984963220516354
Neumünster;1004;2016;0,9993557025292037
Neumünster;1004;2017;0,9974282697597784
Neumünster;1004;2018;0,9971446840690957
Neumünster;1004;2019;0,9912778342551519
Neumünster;1004;2020;0,9836486866340041
Neumünster;1004;2021;0,952023402638583
Neumünster;1004;2022;0,801967858577465
Neumünster;1004;2023;0,6551963179460245
Neumünster;1004;2024;0,6519896343288245
Neumünster;1004;2025;0,7829875085309544
Dithmarschen;1051;2004;-0,4191437951146996
Dithmarschen;1051;2005;-0,11551000177649512
Dithmarschen;1051;2006;-0,4666365449180284
Dithmarschen;1051;2007;-0,5220657748376186
Dithmarschen;1051;2008;-0,4319938273420097
Dithmarschen;1051;2009;0,08156420300861969
Dithmarschen;1051;2010;0,39999263058203294
Dithmarschen;1051;2011;0,11820438281172879
Dithmarschen;1051;2012;0,39307046621024805
Dithmarschen;1051;2013;0,28212627802412577
Dithmarschen;1051;2014;0,526226722857553
Dithmarschen;1051;2015;0,8005701259875545
Dithmarschen;1051;2016;0,6961532530885104
Dithmarschen;1051;2017;0,562578139857254
Dithmarschen;1051;2018;0,6848962073627748
Dithmarschen;1051;2019;0,4065816680312396
Dithmarschen;1051;2020;0,4029440179079976
Dithmarschen;1051;2021;0,13652999698741178
Dithmarschen;1051;2022;-0,7821975727849378
Dithmarschen;1051;2023;-0,9334686323078919
Dithmarschen;1051;2024;-0,8819149238164555
Dithmarschen;1051;2025;-0,7874164053697451
Herzogtum Lauenburg;1053;2004;0,6488911879167851
Herzogtum Lauenburg;1053;2005;0,7726484399169027
Herzogtum Lauenburg;1053;2006;0,7258451728309869
Herzogtum Lauenburg;1053;2007;0,5832448248312343
Herzogtum Lauenburg;1053;2008;0,5917390397356046
Herzogtum Lauenburg;1053;2009;0,9069565523420619
Herzogtum Lauenburg;1053;2010;0,9530300365789965
Herzogtum Lauenburg;1053;2011;0,9250309962035439
Herzogtum Lauenburg;1053;2012;0,9768868551439543
Herzogtum Lauenburg;1053;2013;0,9660874108157278
Herzogtum Lauenburg;1053;2014;0,9585966470872941
Herzogtum Lauenburg;1053;2015;0,9815996259219175
Herzogtum Lauenburg;1053;2016;0,9537527947104141
Herzogtum Lauenburg;1053;2017;0,9692420264326654
Herzogtum Lauenburg;1053;2018;0,869459880385364
Herzogtum Lauenburg;1053;2019;0,8188876509921733
Herzogtum Lauenburg;1053;2020;0,9440555671730246
Herzogtum Lauenburg;1053;2021;0,8735408795525808
Herzogtum Lauenburg;1053;2022;0,3936433120177764
Herzogtum Lauenburg;1053;2023;-0,2880966734284244
Herzogtum Lauenburg;1053;2024;-0,04176481300600546
Herzogtum Lauenburg;1053;2025;-0,059534711895001785
Nordfriesland;1054;2004;-0,9975226292663301
Nordfriesland;1054;2005;-0,9950841641174634
Nordfriesland;1054;2006;-0,9973266199707965
Nordfriesland;1054;2007;-0,9985166112253734
Nordfriesland;1054;2008;-0,9988387851869844
Nordfriesland;1054;2009;-0,9951204614604876
Nordfriesland;1054;2010;-0,9878717492981496
Nordfriesland;1054;2011;-0,9915490534809827
Nordfriesland;1054;2012;-0,9680483743942533
Nordfriesland;1054;2013;-0,9277694087905064
Nordfriesland;1054;2014;-0,9094635343328463
Nordfriesland;1054;2015;-0,7282429632590083
Nordfriesland;1054;2016;-0,807389650042521
Nordfriesland;1054;2017;-0,8274086123711268
Nordfriesland;1054;2018;-0,7391905706142184
Nordfriesland;1054;2019;-0,7315646439878304
Nordfriesland;1054;2020;-0,5933161829147066
Nordfriesland;1054;2021;-0,7147295099331523
Nordfriesland;1054;2022;-0,9601253182372018
Nordfriesland;1054;2023;-0,9951475157565353
Nordfriesland;1054;2024;-0,988999365480816
Nordfriesland;1054;2025;-0,9829759679141931
Ostholstein;1055;2004;-0,23061376639401238
Ostholstein;1055;2005;-0,04670820228786294
Ostholstein;1055;2006;-0,06248700088365833
Ostholstein;1055;2007;-0,377124350039687
Ostholstein;1055;2008;-0,21825048422226506
Ostholstein;1055;2009;0,4800430808254638
Ostholstein;1055;2010;0,48723792724936893
Ostholstein;1055;2011;-0,10927601668263741
Ostholstein;1055;2012;0,31646238519818026
Ostholstein;1055;2013;0,06542133621532586
Ostholstein;1055;2014;0,23886089101045466
Ostholstein;1055;2015;0,4231159055819698
Ostholstein;1055;2016;0,44903847520480467
Ostholstein;1055;2017;0,4576845067876832
Ostholstein;1055;2018;0,3164380776905483
Ostholstein;1055;2019;0,4642506737769455
Ostholstein;1055;2020;0,44105900851224755
Ostholstein;1055;2021;0,20547025536366584
Ostholstein;1055;2022;-0,7289735473574143
Ostholstein;1055;2023;-0,9382357115889659
Ostholstein;1055;2024;-0,9010520629063034
Ostholstein;1055;2025;-0,8578331946013646
Pinneberg;1056;2004;0,7818269225090723
Pinneberg;1056;2005;0,8794171172945354
Pinneberg;1056;2006;0,8150119961255565
Pinneberg;1056;2007;0,7095676657994755
Pinneberg;1056;2008;0,7302365524678567
Pinneberg;1056;2009;0,9220374770207707
Pinneberg;1056;2010;0,9605534685438455
Pinneberg;1056;2011;0,940282611852809
Pinneberg;1056;2012;0,9681336593717329
Pinneberg;1056;2013;0,9605119994437616
Pinneberg;1056;2014;0,9476203911264582
Pinneberg;1056;2015;0,9677097779262356
Pinneberg;1056;2016;0,9605645689522319
Pinneberg;1056;2017;0,948167720852212
Pinneberg;1056;2018;0,9257103074448925
Pinneberg;1056;2019;0,9141451106388238
Pinneberg;1056;2020;0,8767918855669937
Pinneberg;1056;2021;0,844494880378386
Pinneberg;1056;2022;0,19282502476403005
Pinneberg;1056;2023;-0,33276703310857475
Pinneberg;1056;2024;0,01447625983619334
Pinneberg;1056;2025;0,1727992889003025
Plön;1057;2004;-0,8347907458022061
Plön;1057;2005;-0,7569129991313905
Plön;1057;2006;-0,78653776046621
Plön;1057;2007;-0,8505582881784349
Plön;1057;2008;-0,8283905570117981
Plön;1057;2009;-0,36582775930939054
Plön;1057;2010;0,41590115187258164
Plön;1057;2011;0,33666620962557525
Plön;1057;2012;0,7419565112824655
Plön;1057;2013;0,7578917195381913
Plön;1057;2014;0,8016693876933009
Plön;1057;2015;0,7357887991797384
Plön;1057;2016;0,7039155302956421
Plön;1057;2017;0,8979366700476342
Plön;1057;2018;0,847614563948064
Plön;1057;2019;0,7825012913521577
Plön;1057;2020;0,8251657179282246
Plön;1057;2021;0,6412675881744575
Plön;1057;2022;-0,4512658083224582
Plön;1057;2023;-0,8299574062279254
Plön;1057;2024;-0,7565701956485643
Plön;1057;2025;-0,6776952490443904
Rendsburg-Eckernförde;1058;2004;0,4562226157916392
Rendsburg-Eckernförde;1058;2005;0,6714120504041429
Rendsburg-Eckernförde;1058;2006;0,6063104553954548
Rendsburg-Eckernförde;1058;2007;0,375688268726538
Rendsburg-Eckernförde;1058;2008;0,17430693225322255
Rendsburg-Eckernförde;1058;2009;0,8397541722531375
Rendsburg-Eckernförde;1058;2010;0,8398502057685105
Rendsburg-Eckernförde;1058;2011;0,7174547536881031
Rendsburg-Eckernförde;1058;2012;0,86622155780232
Rendsburg-Eckernförde;1058;2013;0,8689124499351697
Rendsburg-Eckernförde;1058;2014;0,9265750720040297
Rendsburg-Eckernförde;1058;2015;0,9391023043556276
Rendsburg-Eckernförde;1058;2016;0,9138483082164918
Rendsburg-Eckernförde;1058;2017;0,8936544086294039
Rendsburg-Eckernförde;1058;2018;0,8664377878570874
Rendsburg-Eckernförde;1058;2019;0,8977402157426606
Rendsburg-Eckernförde;1058;2020;0,7300298348462592
Rendsburg-Eckernförde;1058;2021;0,7940921461941878
Rendsburg-Eckernförde;1058;2022;0,1708052988853888
Rendsburg-Eckernförde;1058;2023;-0,6837639462706899
Rendsburg-Eckernförde;1058;2024;-0,25895256338312017
Rendsburg-Eckernförde;1058;2025;0,06664666430062073
Schleswig-Flensburg;1059;2004;-0,6927897727830543
Schleswig-Flensburg;1059;2005;-0,4008132494978788
Schleswig-Flensburg;1059;2006;-0,4995891134349019
Schleswig-Flensburg;1059;2007;-0,7398703113743873
Schleswig-Flensburg;1059;2008;-0,797951304215814
Schleswig-Flensburg;1059;2009;-0,3031832885635977
Schleswig-Flensburg;1059;2010;0,24536621449165666
Schleswig-Flensburg;1059;2011;0,47967844845223934
Schleswig-Flensburg;1059;2012;0,9006539363159166
Schleswig-Flensburg;1059;2013;0,8323311329473159
Schleswig-Flensburg;1059;2014;0,9345703323052386
Schleswig-Flensburg;1059;2015;0,9552338673455456
Schleswig-Flensburg;1059;2016;0,8981467946945374
Schleswig-Flensburg;1059;2017;0,8511277885954314
Schleswig-Flensburg;1059;2018;0,8002410698157862
Schleswig-Flensburg;1059;2019;0,6031703987338981
Schleswig-Flensburg;1059;2020;0,7118791839830769
Schleswig-Flensburg;1059;2021;0,6266689948685341
Schleswig-Flensburg;1059;2022;-0,5069952738905764
Schleswig-Flensburg;1059;2023;-0,8804923438067612
Schleswig-Flensburg;1059;2024;-0,8302522269297675
Schleswig-Flensburg;1059;2025;-0,5908979967999503
Segeberg;1060;2004;0,7477853666540383
Segeberg;1060;2005;0,8586134347247987
Segeberg;1060;2006;0,7807145506546777
Segeberg;1060;2007;0,6943001569661407
Segeberg;1060;2008;0,6197147358660828
Segeberg;1060;2009;0,9133924400082394
Segeberg;1060;2010;0,9445504184751288
Segeberg;1060;2011;0,8960912918383971
Segeberg;1060;2012;0,955803417048987
Segeberg;1060;2013;0,9649176780429957
Segeberg;1060;2014;0,929189126431168
Segeberg;1060;2015;0,97350148317041
Segeberg;1060;2016;0,9512220836355703
Segeberg;1060;2017;0,9179338278785959
Segeberg;1060;2018;0,889183751046884
Segeberg;1060;2019;0,9064686826101402
Segeberg;1060;2020;0,9049458019102449
Segeberg;1060;2021;0,7806810555814174
Segeberg;1060;2022;0,2008814686896894
Segeberg;1060;2023;-0,5823987861939892
Segeberg;1060;2024;-0,13034728463612338
Segeberg;1060;2025;0,06261474410476182
Steinburg;1061;2004;0,6848350394292202
Steinburg;1061;2005;0,870269321023534
Steinburg;1061;2006;0,7731103121637675
Steinburg;1061;2007;0,794117926772456
Steinburg;1061;2008;0,810694884497327
Steinburg;1061;2009;0,959641469850471
Steinburg;1061;2010;0,9717308434706382
Steinburg;1061;2011;0,951436352278867
Steinburg;1061;2012;0,979725622123918
Steinburg;1061;2013;0,9845085188706737
Steinburg;1061;2014;0,9967292830292409
Steinburg;1061;2015;0,9991713082838682
Steinburg;1061;2016;0,9992187969797224
Steinburg;1061;2017;0,9949397593973061
Steinburg;1061;2018;0,9958696308510101
Steinburg;1061;2019;0,9935756829045708
Steinburg;1061;2020;0,9471540168109435
Steinburg;1061;2021;0,9100299759445042
Steinburg;1061;2022;0,6906708308704812
Steinburg;1061;2023;0,5409923744889803
Steinburg;1061;2024;0,32931394324817853
Steinburg;1061;2025;0,7939029511908546
Stormarn;1062;2004;0,7328741149443435
Stormarn;1062;2005;0,8465511957137376
Stormarn;1062;2006;0,7815572835121941
Stormarn;1062;2007;0,6545492839514732
Stormarn;1062;2008;0,727807346664691
Stormarn;1062;2009;0,9158312835402831
Stormarn;1062;2010;0,9496786606643094
Stormarn;1062;2011;0,8651809548949682
Stormarn;1062;2012;0,9015785364616092
Stormarn;1062;2013;0,9131485021697264
Stormarn;1062;2014;0,8892109381343949
Stormarn;1062;2015;0,9226088637384291
Stormarn;1062;2016;0,9417743942083387
Stormarn;1062;2017;0,8781333081894969
Stormarn;1062;2018;0,865620264550566
Stormarn;1062;2019;0,889643348943899
Stormarn;1062;2020;0,8870619282053346
Stormarn;1062;2021;0,7884988371917407
Stormarn;1062;2022;0,3028843075247804
Stormarn;1062;2023;-0,43736669198068145
Stormarn;1062;2024;0,08153487858132735
Stormarn;1062;2025;-0,04003689995076741
Hamburg;2000;2004;-0,7629402618918631
Hamburg;2000;2005;-0,516934454801517
Hamburg;2000;2006;-0,6531155720764376
Hamburg;2000;2007;-0,7697647689161281
Hamburg;2000;2008;-0,7110070465209782
Hamburg;2000;2009;-0,06124232877143098
Hamburg;2000;2010;0,4337929942504622
Hamburg;2000;2011;0,06879047581070956
Hamburg;2000;2012;0,36757844536207296
Hamburg;2000;2013;0,33687957957572523
Hamburg;2000;2014;0,38391720864401846
Hamburg;2000;2015;0,579593760497796
Hamburg;2000;2016;0,5822768877321489
Hamburg;2000;2017;0,5531679335862537
Hamburg;2000;2018;0,44981179479668315
Hamburg;2000;2019;0,4742128529922598
Hamburg;2000;2020;0,4530580274131632
Hamburg;2000;2021;0,24959188691453255
Hamburg;2000;2022;-0,6177104523450757
Hamburg;2000;2023;-0,923976425531381
Hamburg;2000;2024;-0,8475743695906126
Hamburg;2000;2025;-0,7657001260195756
Braunschweig;3101;2004;0,7691117614029346
Braunschweig;3101;2005;0,8717808979645554
Braunschweig;3101;2006;0,8581200083799599
Braunschweig;3101;2007;0,8034094438806112
Braunschweig;3101;2008;0,8275949770839482
Braunschweig;3101;2009;0,9552805674373688
Braunschweig;3101;2010;0,9705795725548577
Braunschweig;3101;2011;0,9427706928532701
Braunschweig;3101;2012;0,9690143757900869
Braunschweig;3101;2013;0,936789771722752
Braunschweig;3101;2014;0,9328301653824836
Braunschweig;3101;2015;0,9411816781625747
Braunschweig;3101;2016;0,9303329684057612
Braunschweig;3101;2017;0,9138639413348753
Braunschweig;3101;2018;0,8615487295048005
Braunschweig;3101;2019;0,8470712043240541
Braunschweig;3101;2020;0,8728359387746722
Braunschweig;3101;2021;0,838948058294175
Braunschweig;3101;2022;0,2672843765756008
Braunschweig;3101;2023;-0,4831136714358235
Braunschweig;3101;2024;-0,04430744460763444
Braunschweig;3101;2025;0,12470187487558487
Salzgitter;3102;2004;0,9353847744053845
Salzgitter;3102;2005;0,9727659137613656
Salzgitter;3102;2006;0,9840456987971395
Salzgitter;3102;2007;0,9822754378963897
Salzgitter;3102;2008;0,9784459044047483
Salzgitter;3102;2009;0,9959782652206575
Salzgitter;3102;2010;0,996822047872946
Salzgitter;3102;2011;0,9962780850012118
Salzgitter;3102;2012;0,9982947158152901
Salzgitter;3102;2013;0,9995360376791281
Salzgitter;3102;2014;0,9999536465135411
Salzgitter;3102;2015;0,999948907666451
Salzgitter;3102;2016;0,9998058633574198
Salzgitter;3102;2017;0,9994616622562761
Salzgitter;3102;2018;0,9989897620239889
Salzgitter;3102;2019;0,9983171215745943
Salzgitter;3102;2020;0,9965827203712165
Salzgitter;3102;2021;0,9449435552167694
Salzgitter;3102;2022;0,8838879905538758
Salzgitter;3102;2023;0,4869816834063692
Salzgitter;3102;2024;0,893174354193241
Salzgitter;3102;2025;0,7179346303352359
Wolfsburg;3103;2004;0,630100168992845
Wolfsburg;3103;2005;0,7793540404675321
Wolfsburg;3103;2006;0,5055378720326063
Wolfsburg;3103;2007;0,3099832102060255
Wolfsburg;3103;2008;0,2969157970274901
Wolfsburg;3103;2009;0,8644937329132517
Wolfsburg;3103;2010;0,9634324027039697
Wolfsburg;3103;2011;0,9683918504682271
Wolfsburg;3103;2012;0,9769524737552747
Wolfsburg;3103;2013;0,9928178029208843
Wolfsburg;3103;2014;0,964772715358677
Wolfsburg;3103;2015;0,9857920177129269
Wolfsburg;3103;2016;0,9809676492238951
Wolfsburg;3103;2017;0,9659955991466418
Wolfsburg;3103;2018;0,9349010708411779
Wolfsburg;3103;2019;0,9239797802225607
Wolfsburg;3103;2020;0,952070212272941
Wolfsburg;3103;2021;0,9184714553475966
Wolfsburg;3103;2022;0,6538178399954446
Wolfsburg;3103;2023;-0,22324472994785452
Wolfsburg;3103;2024;0,36027773284074394
Wolfsburg;3103;2025;0,4610076428624421
Gifhorn;3151;2004;-0,16707638984130876
Gifhorn;3151;2005;-0,009127637943791804
Gifhorn;3151;2006;-0,25039115941322465
Gifhorn;3151;2007;-0,39254012710418656
Gifhorn;3151;2008;-0,3012662015872388
Gifhorn;3151;2009;0,47653863098496124
Gifhorn;3151;2010;0,5381713405985313
Gifhorn;3151;2011;0,49155348119355224
Gifhorn;3151;2012;0,8907830306106651
Gifhorn;3151;2013;0,9269725129834978
Gifhorn;3151;2014;0,9129945164777263
Gifhorn;3151;2015;0,9391258262564345
Gifhorn;3151;2016;0,9147868464950079
Gifhorn;3151;2017;0,8856774833425342
Gifhorn;3151;2018;0,8693073645138341
Gifhorn;3151;2019;0,9202601880983244
Gifhorn;3151;2020;0,9151709804198431
Gifhorn;3151;2021;0,9046111134078819
Gifhorn;3151;2022;0,57533703444737
Gifhorn;3151;2023;-0,231196979934733
Gifhorn;3151;2024;-0,033252147081299456
Gifhorn;3151;2025;0,25980583376915545
Goslar;3153;2004;0,9612105368803676
Goslar;3153;2005;0,9818937478773903
Goslar;3153;2006;0,9912210300215673
Goslar;3153;2007;0,9795720311559314
Goslar;3153;2008;0,9848070008130875
Goslar;3153;2009;0,99622024258593
Goslar;3153;2010;0,999863757432823
Goslar;3153;2011;0,9999119257639306
Goslar;3153;2012;0,9999879148820258
Goslar;3153;2013;0,9999896532783514
Goslar;3153;2014;0,9999956212510313
Goslar;3153;2015;0,9999907170227861
Goslar;3153;2016;0,9999974884447372
Goslar;3153;2017;0,9999946955855881
Goslar;3153;2018;0,9999766155952556
Goslar;3153;2019;0,999976537126305
Goslar;3153;2020;0,9998005203621576
Goslar;3153;2021;0,9953695202274369
Goslar;3153;2022;0,9470610349036199
Goslar;3153;2023;0,9211761014516766
Goslar;3153;2024;0,9696651170933782
Goslar;3153;2025;0,9869521104688217
Helmstedt;3154;2004;
Helmstedt;3154;2005;
Helmstedt;3154;2006;
Helmstedt;3154;2007;
Helmstedt;3154;2008;
Helmstedt;3154;2009;
Helmstedt;3154;2010;
Helmstedt;3154;2011;
Helmstedt;3154;2012;0,9996349660409375
Helmstedt;3154;2013;0,9922544644550787
Helmstedt;3154;2014;0,9467403006175296
Helmstedt;3154;2015;0,9980614045732106
Helmstedt;3154;2016;0,9854845221606265
Helmstedt;3154;2017;0,991973549526141
Helmstedt;3154;2018;0,977278604397648
Helmstedt;3154;2019;0,9875547022943613
Helmstedt;3154;2020;0,9154621406959444
Helmstedt;3154;2021;0,9717682019671865
Helmstedt;3154;2022;0,5969322965949267
Helmstedt;3154;2023;-0,39965380078708573
Helmstedt;3154;2024;-0,12108440882213548
Helmstedt;3154;2025;0,7099543190676191
Northeim;3155;2004;0,7863164556134642
Northeim;3155;2005;0,9036678108948922
Northeim;3155;2006;0,9405458869077423
Northeim;3155;2007;0,9073699557118536
Northeim;3155;2008;0,9044674351727101
Northeim;3155;2009;0,9668060004782926
Northeim;3155;2010;0,9668515350660555
Northeim;3155;2011;0,9732252987997106
Northeim;3155;2012;0,9985281020526355
Northeim;3155;2013;0,9989183203609627
Northeim;3155;2014;0,999193713549559
Northeim;3155;2015;0,8762579698488068
Northeim;3155;2016;0,9677590188313967
Northeim;3155;2017;0,9984402439051128
Northeim;3155;2018;0,7846395781380893
Northeim;3155;2019;0,9934932687656857
Northeim;3155;2020;0,9834821443713762
Northeim;3155;2021;0,9429862509756284
Northeim;3155;2022;0,8730354267874544
Northeim;3155;2023;-0,24647635243359894
Northeim;3155;2024;-0,6313280130023816
Northeim;3155;2025;0,5107626242918679
Peine;3157;2004;0,5751339550667972
Peine;3157;2005;0,8585716382131997
Peine;3157;2006;0,8135334654101838
Peine;3157;2007;0,7077861732579471
Peine;3157;2008;0,8254977259058054
Peine;3157;2009;0,9457895239175647
Peine;3157;2010;0,9766908400557026
Peine;3157;2011;0,9626920338570227
Peine;3157;2012;0,9814779407560124
Peine;3157;2013;0,9969850364597896
Peine;3157;2014;0,99060867455566
Peine;3157;2015;0,9924566865577664
Peine;3157;2016;0,9849068614774689
Peine;3157;2017;0,9780458393188896
Peine;3157;2018;0,9516704398768592
Peine;3157;2019;0,8828862499136638
Peine;3157;2020;0,8946632476055354
Peine;3157;2021;0,9483612405418864
Peine;3157;2022;0,7854187685843056
Peine;3157;2023;-0,19028360045227272
Peine;3157;2024;0,6590878871426274
Peine;3157;2025;0,7821057359401214
Wolfenbüttel;3158;2004;0,1596813153575304
Wolfenbüttel;3158;2005;0,49403466545226027
Wolfenbüttel;3158;2006;0,5699211732047597
Wolfenbüttel;3158;2007;0,4512526060861759
Wolfenbüttel;3158;2008;0,39564192615953936
Wolfenbüttel;3158;2009;0,8919683133309833
Wolfenbüttel;3158;2010;0,9690805908152201
Wolfenbüttel;3158;2011;0,9744031891318813
Wolfenbüttel;3158;2012;0,9909483589175808
Wolfenbüttel;3158;2013;0,9981729815928425
Wolfenbüttel;3158;2014;0,9930242956619398
Wolfenbüttel;3158;2015;0,9892067591595607
Wolfenbüttel;3158;2016;0,9875254073125388
Wolfenbüttel;3158;2017;0,9844743449693538
Wolfenbüttel;3158;2018;0,9837713236228836
Wolfenbüttel;3158;2019;0,9859007581605806
Wolfenbüttel;3158;2020;0,9573568608625368
Wolfenbüttel;3158;2021;0,9587661485970012
Wolfenbüttel;3158;2022;0,8378581897697195
Wolfenbüttel;3158;2023;0,525983669454185
Wolfenbüttel;3158;2024;0,5784472857212449
Wolfenbüttel;3158;2025;0,8396295224878948
Göttingen;3159;2004;0,41828201310959345
Göttingen;3159;2005;0,6972748137380478
Göttingen;3159;2006;0,6221487082872251
Göttingen;3159;2007;0,5476450503807326
Göttingen;3159;2008;0,41873902661817036
Göttingen;3159;2009;0,9240206495037776
Göttingen;3159;2010;0,9736887245832718
Göttingen;3159;2011;0,9654474922333309
Göttingen;3159;2012;0,9927284613306839
Göttingen;3159;2013;0,9964756318848008
Göttingen;3159;2014;0,997561182180862
Göttingen;3159;2015;0,9998386796087144
Göttingen;3159;2016;0,995464279262256
Göttingen;3159;2017;0,9918618056701977
Göttingen;3159;2018;0,957625688932658
Göttingen;3159;2019;0,9254460917201865
Göttingen;3159;2020;0,9560823748063795
Göttingen;3159;2021;0,8948914213745864
Göttingen;3159;2022;0,8054059070168282
Göttingen;3159;2023;0,05213645992276565
Göttingen;3159;2024;0,03587686613420315
Göttingen;3159;2025;0,017108798971971696
Region Hannover;3241;2004;0,6869990487551408
Region Hannover;3241;2005;0,8681902074984287
Region Hannover;3241;2006;0,8532170763282264
Region Hannover;3241;2007;0,8184007029828179
Region Hannover;3241;2008;0,840575025985709
Region Hannover;3241;2009;0,9643224921097305
Region Hannover;3241;2010;0,9908837038319762
Region Hannover;3241;2011;0,9698291157937368
Region Hannover;3241;2012;0,9807549377147535
Region Hannover;3241;2013;0,9790122854176321
Region Hannover;3241;2014;0,9616524824012505
Region Hannover;3241;2015;0,9709366081752131
Region Hannover;3241;2016;0,9600879110155275
Region Hannover;3241;2017;0,9399170690970637
Region Hannover;3241;2018;0,9022345832776673
Region Hannover;3241;2019;0,9117789586686061
Region Hannover;3241;2020;0,9062738499931887
Region Hannover;3241;2021;0,8335844620515952
Region Hannover;3241;2022;0,24627593637071044
Region Hannover;3241;2023;-0,4047827766748051
Region Hannover;3241;2024;-0,055647168643752666
Region Hannover;3241;2025;0,26821616973367257
Diepholz;3251;2004;0,24398229273739164
Diepholz;3251;2005;0,595830133044388
Diepholz;3251;2006;0,46371693327754887
Diepholz;3251;2007;0,1971680996000098
Diepholz;3251;2008;0,15748748927887987
Diepholz;3251;2009;0,7959148549229546
Diepholz;3251;2010;0,9103009196055444
Diepholz;3251;2011;0,8680981750419063
Diepholz;3251;2012;0,9450620915046208
Diepholz;3251;2013;0,876118812711265
Diepholz;3251;2014;0,8960138330523654
Diepholz;3251;2015;0,9472496374451854
Diepholz;3251;2016;0,8847299326147033
Diepholz;3251;2017;0,8919721085583755
Diepholz;3251;2018;0,8118445676670112
Diepholz;3251;2019;0,8591566685083086
Diepholz;3251;2020;0,8269503949270636
Diepholz;3251;2021;0,7847223284884439
Diepholz;3251;2022;-0,08424003090393316
Diepholz;3251;2023;-0,686364759714879
Diepholz;3251;2024;-0,505745263390214
Diepholz;3251;2025;-0,2162803103574547
Hameln-Pyrmont;3252;2004;0,9998296436823363
Hameln-Pyrmont;3252;2005;0,9999085098176194
Hameln-Pyrmont;3252;2006;0,9998738412646484
Hameln-Pyrmont;3252;2007;0,9998406886966357
Hameln-Pyrmont;3252;2008;0,9999174134397301
Hameln-Pyrmont;3252;2009;0,9999851876257304
Hameln-Pyrmont;3252;2010;0,9999545632457366
Hameln-Pyrmont;3252;2011;0,9980544791352933
Hameln-Pyrmont;3252;2012;0,9972673412015045
Hameln-Pyrmont;3252;2013;0,9991228320707736
Hameln-Pyrmont;3252;2014;0,9988025896183338
Hameln-Pyrmont;3252;2015;0,99957164384033
Hameln-Pyrmont;3252;2016;0,9975561398894119
Hameln-Pyrmont;3252;2017;0,9989873516301012
